u	v	w
4984	7978	5	
8708	7979	12	
122	7980	12	
2937	7981	3	
6903	7982	4	
906	7983	25	
5765	7984	1	
3136	7985	9	
1075	7986	12	
1050	7987	35	
1942	7988	3	
6089	7989	11	
9210	7990	6	
9652	7991	4	
5231	7992	14	
5022	7993	22	
4736	7994	16	
4809	7995	3	
9291	7996	9	
6726	7997	20	
9645	7998	19	
7934	7999	14	
5877	8000	13	
9569	8001	2	
2236	8002	34	
9283	8003	18	
144	8004	15	
2162	8005	42	
5222	8006	1	
5981	8007	12	
3440	8008	10	
842	8009	9	
5406	8010	10	
7951	8011	39	
4143	8012	4	
5436	8013	3	
3618	8014	26	
7076	8015	4	
1796	8016	13	
1445	8017	7	
2519	8018	32	
7297	8019	9	
8724	8020	7	
2709	8021	8	
8997	8022	19	
2940	8023	14	
2377	8024	2	
4180	8025	11	
6151	8026	9	
5389	8027	4	
5636	8028	14	
2280	8029	6	
5733	8030	10	
866	8031	9	
1181	8032	16	
188	8033	12	
4095	8034	8	
5196	8035	12	
5261	8036	2	
7761	8037	7	
9301	8038	21	
216	8039	8	
4335	8040	29	
8854	8041	4	
4921	8042	2	
221	8043	13	
1263	8044	28	
5038	8045	5	
1639	8046	30	
7857	8047	3	
1073	8048	7	
9269	8049	14	
401	8050	13	
1119	8051	8	
6902	8052	1	
6053	8053	4	
7425	8054	14	
9227	8055	5	
41	8056	8	
5798	8057	11	
1961	8058	3	
4177	8059	6	
1785	8060	24	
7779	8061	27	
4050	8062	13	
40	8063	18	
3303	8064	17	
7451	8065	8	
7845	8066	4	
6949	8067	20	
2054	8068	10	
8082	8069	14	
3901	8070	12	
6423	8071	11	
629	8072	3	
6844	8073	9	
3714	8074	14	
254	8075	10	
1796	8076	29	
2255	8077	20	
4836	8078	16	
6185	8079	12	
1023	8080	15	
8099	8081	8	
1880	8082	13	
7647	8083	10	
4452	8084	15	
6788	8085	8	
804	8086	6	
4951	8087	3	
8968	8088	12	
7416	8089	12	
7708	8090	18	
7603	8091	6	
8350	8092	11	
1557	8093	6	
2496	8094	11	
6068	8095	9	
6151	8096	4	
850	8097	20	
9187	8098	16	
3386	8099	9	
8103	8100	6	
416	8101	7	
7094	8102	15	
3097	8103	10	
82	8104	12	
3007	8105	17	
877	8106	2	
4777	8107	21	
4413	8108	7	
9716	8109	8	
7613	8110	5	
8197	8111	27	
9907	8112	12	
4620	8113	56	
5718	8114	8	
1770	8115	25	
7859	8116	19	
8055	8117	12	
2816	8118	11	
6666	8119	25	
6869	8120	7	
8961	8121	20	
676	8122	11	
1417	8123	1	
543	8124	21	
8607	8125	12	
280	8126	8	
2527	8127	11	
6319	8128	6	
4001	8129	2	
1073	8130	7	
2845	8131	15	
451	8132	27	
5985	8133	11	
6304	8134	10	
2236	8135	11	
553	8136	23	
6732	8137	3	
2518	8138	13	
3450	8139	15	
798	8140	2	
7114	8141	5	
4194	8142	16	
3971	8143	14	
4252	8144	12	
6205	8145	15	
6776	8146	22	
2639	8147	1	
5419	8148	2	
9321	8149	17	
3178	8150	2	
1178	8151	1	
5002	8152	10	
9941	8153	25	
1022	8154	18	
8894	8155	35	
3672	8156	8	
6000	8157	2	
5750	8158	7	
436	8159	3	
3164	8160	10	
198	8161	6	
3068	8162	14	
2306	8163	11	
549	8164	4	
2547	8165	17	
4124	8166	13	
9402	8167	3	
4100	8168	22	
2452	8169	5	
9465	8170	9	
8393	8171	3	
2911	8172	13	
7530	8173	3	
1535	8174	14	
5289	8175	3	
6769	8176	9	
7157	8177	8	
8233	8178	26	
3992	8179	1	
4346	8180	12	
9831	8181	17	
9722	8182	35	
8841	8183	10	
2338	8184	21	
6424	8185	11	
967	8186	8	
7241	8187	19	
7417	8188	5	
5382	8189	15	
6834	8190	11	
1008	8191	5	
7106	8192	3	
7940	8193	10	
970	8194	12	
1906	8195	7	
1572	8196	11	
8144	8197	2	
9780	8198	9	
6376	8199	1	
1928	8200	15	
8098	8201	25	
4449	8202	3	
8135	8203	7	
7497	8204	7	
8309	8205	5	
9351	8206	4	
3965	8207	6	
1973	8208	14	
6950	8209	2	
5777	8210	10	
9971	8211	7	
6418	8212	7	
8028	8213	5	
6801	8214	1	
3457	8215	25	
5157	8216	25	
6748	8217	12	
1935	8218	3	
5730	8219	25	
82	8220	9	
7574	8221	2	
3084	8222	10	
5167	8223	6	
7551	8224	13	
5843	8225	6	
4680	8226	4	
6096	8227	6	
7425	8228	1	
4438	8229	18	
7594	8230	16	
3715	8231	12	
7162	8232	19	
2388	8233	8	
3626	8234	23	
5329	8235	8	
4743	8236	3	
804	8237	36	
8459	8238	12	
5142	8239	7	
7768	8240	9	
8884	8241	10	
2267	8242	7	
4077	8243	16	
4755	8244	11	
1861	8245	1	
6948	8246	15	
9826	8247	24	
8676	8248	8	
4387	8249	7	
4600	8250	8	
4894	8251	4	
5383	8252	11	
7979	8253	1	
4534	8254	7	
9901	8255	41	
3815	8256	13	
8170	8257	2	
8167	8258	16	
2461	8259	15	
4862	8260	10	
2241	8261	22	
8680	8262	13	
4494	8263	5	
9590	8264	33	
7448	8265	10	
77	8266	32	
7690	8267	13	
5066	8268	23	
7173	8269	13	
6146	8270	11	
535	8271	10	
2161	8272	11	
8917	8273	12	
3554	8274	39	
2076	8275	20	
7284	8276	8	
9657	8277	9	
8971	8278	23	
8456	8279	26	
2924	8280	15	
1598	8281	12	
3337	8282	3	
6097	8283	10	
4689	8284	19	
3146	8285	15	
6102	8286	8	
4664	8287	6	
4223	8288	16	
795	8289	21	
2337	8290	2	
7929	8291	3	
2150	8292	43	
4122	8293	6	
7437	8294	10	
4079	8295	3	
1421	8296	9	
4509	8297	37	
1288	8298	10	
3215	8299	12	
675	8300	3	
5533	8301	7	
1652	8302	5	
5376	8303	15	
1507	8304	6	
3831	8305	12	
1885	8306	11	
4145	8307	13	
7509	8308	1	
5809	8309	8	
3543	8310	3	
5996	8311	13	
5532	8312	17	
3272	8313	3	
1284	8314	10	
7852	8315	4	
5980	8316	7	
9135	8317	10	
8934	8318	4	
5797	8319	12	
45	8320	12	
8937	8321	19	
1876	8322	18	
1485	8323	4	
768	8324	28	
9605	8325	2	
8653	8326	25	
1849	8327	1	
141	8328	10	
9852	8329	18	
1753	8330	6	
2334	8331	4	
4404	8332	2	
4112	8333	4	
5431	8334	15	
9124	8335	30	
2110	8336	52	
294	8337	5	
35	8338	17	
2825	8339	2	
3823	8340	2	
9296	8341	15	
9456	8342	20	
3344	8343	11	
9188	8344	10	
6037	8345	12	
3772	8346	17	
3582	8347	16	
9387	8348	11	
2909	8349	4	
3151	8350	13	
9071	8351	21	
106	8352	10	
589	8353	13	
51	8354	3	
3178	8355	1	
1326	8356	12	
5189	8357	19	
3312	8358	34	
8517	8359	9	
8667	8360	9	
7533	8361	13	
4617	8362	5	
722	8363	14	
2896	8364	6	
1930	8365	5	
1699	8366	1	
9985	8367	28	
433	8368	44	
2362	8369	4	
5761	8370	5	
226	8371	10	
4984	8372	13	
6628	8373	16	
3058	8374	20	
2862	8375	5	
1278	8376	2	
5155	8377	8	
7374	8378	6	
6982	8379	5	
1544	8380	8	
8055	8381	1	
5256	8382	3	
3530	8383	6	
2772	8384	13	
2205	8385	29	
6472	8386	7	
6543	8387	5	
1207	8388	2	
3092	8389	4	
7762	8390	20	
5708	8391	12	
4663	8392	13	
6036	8393	5	
5579	8394	20	
3532	8395	10	
5547	8396	5	
7530	8397	11	
6835	8398	18	
8801	8399	9	
3347	8400	28	
1670	8401	13	
9078	8402	19	
657	8403	3	
1776	8404	9	
3547	8405	8	
1314	8406	8	
3429	8407	15	
3244	8408	18	
7762	8409	19	
4030	8410	9	
8055	8411	3	
9588	8412	4	
9785	8413	21	
1086	8414	3	
898	8415	6	
6942	8416	24	
7613	8417	6	
5464	8418	13	
6549	8419	14	
2240	8420	10	
70	8421	1	
1090	8422	19	
230	8423	4	
9409	8424	7	
7020	8425	17	
4372	8426	17	
9317	8427	24	
2716	8428	3	
2710	8429	50	
1848	8430	13	
9508	8431	8	
5962	8432	13	
9955	8433	5	
4989	8434	7	
4630	8435	29	
946	8436	9	
5437	8437	7	
2565	8438	27	
9439	8439	5	
3991	8440	5	
5823	8441	15	
2244	8442	26	
8142	8443	28	
838	8444	1	
5314	8445	18	
1806	8446	12	
5560	8447	10	
8315	8448	4	
2375	8449	14	
5625	8450	8	
8619	8451	4	
4670	8452	5	
4397	8453	15	
9686	8454	13	
9132	8455	34	
267	8456	5	
4627	8457	1	
2706	8458	7	
1417	8459	11	
3117	8460	5	
6249	8461	12	
4080	8462	9	
9941	8463	5	
3330	8464	9	
3134	8465	20	
7019	8466	15	
7723	8467	25	
6207	8468	2	
9758	8469	43	
2657	8470	4	
5315	8471	9	
4290	8472	5	
9933	8473	6	
1461	8474	3	
6347	8475	13	
1383	8476	15	
7154	8477	1	
9489	8478	2	
8137	8479	16	
7612	8480	8	
189	8481	11	
4491	8482	12	
4622	8483	20	
1017	8484	2	
5480	8485	19	
6482	8486	9	
8490	8487	26	
2882	8488	9	
1306	8489	11	
1112	8490	17	
2857	8491	6	
6640	8492	33	
7084	8493	19	
4980	8494	4	
4524	8495	21	
2204	8496	3	
7511	8497	8	
6190	8498	23	
1969	8499	7	
9854	8500	3	
157	8501	6	
8179	8502	4	
713	8503	8	
1647	8504	13	
3122	8505	9	
599	8506	1	
5888	8507	11	
5980	8508	6	
7613	8509	4	
4066	8510	2	
2921	8511	12	
5896	8512	16	
3417	8513	4	
4058	8514	9	
4599	8515	6	
7372	8516	2	
9263	8517	5	
8957	8518	12	
8301	8519	7	
5869	8520	2	
4082	8521	10	
4204	8522	8	
1482	8523	4	
4613	8524	22	
5728	8525	21	
9417	8526	2	
7558	8527	6	
6210	8528	2	
1549	8529	10	
8471	8530	6	
8738	8531	21	
638	8532	11	
58	8533	5	
1914	8534	13	
4447	8535	8	
6491	8536	6	
7003	8537	4	
4142	8538	15	
7292	8539	4	
4210	8540	14	
1020	8541	19	
4543	8542	6	
4771	8543	10	
5372	8544	34	
8013	8545	18	
5014	8546	1	
932	8547	36	
4057	8548	10	
3664	8549	17	
6711	8550	7	
1695	8551	8	
9171	8552	4	
3712	8553	12	
8421	8554	12	
6170	8555	22	
1446	8556	17	
5793	8557	23	
4106	8558	17	
8146	8559	4	
4894	8560	8	
5869	8561	15	
145	8562	22	
4666	8563	9	
7308	8564	3	
7116	8565	22	
1054	8566	3	
8228	8567	10	
3971	8568	8	
7624	8569	31	
5837	8570	13	
5178	8571	33	
9466	8572	6	
9799	8573	8	
4590	8574	7	
6152	8575	20	
5812	8576	14	
4063	8577	40	
1673	8578	1	
6828	8579	16	
5708	8580	1	
4361	8581	9	
2649	8582	3	
6236	8583	21	
5823	8584	15	
4563	8585	13	
6488	8586	5	
1763	8587	5	
5461	8588	12	
1298	8589	1	
1740	8590	11	
1483	8591	3	
4384	8592	6	
8792	8593	9	
2063	8594	4	
4597	8595	9	
4946	8596	1	
8259	8597	25	
8049	8598	4	
2676	8599	60	
6946	8600	12	
1795	8601	19	
7394	8602	20	
720	8603	8	
8309	8604	1	
3504	8605	7	
7857	8606	7	
5318	8607	14	
3952	8608	14	
4976	8609	58	
7483	8610	22	
5387	8611	7	
4628	8612	9	
9977	8613	6	
9696	8614	39	
130	8615	7	
261	8616	10	
1438	8617	11	
2267	8618	4	
7556	8619	10	
2067	8620	11	
3701	8621	1	
3138	8622	11	
8054	8623	15	
9299	8624	2	
8542	8625	17	
3223	8626	4	
5808	8627	2	
2583	8628	22	
4950	8629	2	
7300	8630	39	
1299	8631	3	
8683	8632	17	
3373	8633	19	
3749	8634	33	
8404	8635	8	
408	8636	17	
5417	8637	7	
9384	8638	13	
4679	8639	11	
4347	8640	27	
9124	8641	10	
7725	8642	4	
7068	8643	26	
1942	8644	30	
7750	8645	6	
774	8646	7	
2375	8647	19	
406	8648	10	
3195	8649	9	
1484	8650	16	
5208	8651	14	
3590	8652	7	
8277	8653	1	
7735	8654	16	
1441	8655	5	
4358	8656	9	
8057	8657	21	
7371	8658	18	
5795	8659	2	
6086	8660	28	
5219	8661	5	
3898	8662	3	
3663	8663	16	
661	8664	20	
1907	8665	14	
8902	8666	39	
5842	8667	10	
7778	8668	9	
3368	8669	7	
603	8670	15	
5186	8671	12	
3849	8672	13	
306	8673	12	
6336	8674	14	
7431	8675	45	
8945	8676	13	
8661	8677	15	
1529	8678	23	
9626	8679	14	
6487	8680	3	
9121	8681	24	
789	8682	58	
5104	8683	9	
4193	8684	4	
8542	8685	10	
5995	8686	8	
6258	8687	32	
5459	8688	12	
8530	8689	3	
1913	8690	11	
8861	8691	10	
1008	8692	6	
2199	8693	15	
8460	8694	2	
6137	8695	11	
9989	8696	8	
8427	8697	8	
2852	8698	13	
3885	8699	23	
7354	8700	6	
8460	8701	13	
7438	8702	15	
3190	8703	34	
4677	8704	59	
8508	8705	1	
7484	8706	28	
5978	8707	19	
208	8708	4	
8355	8709	19	
5119	8710	11	
731	8711	4	
6583	8712	1	
8928	8713	10	
6581	8714	22	
3860	8715	32	
4736	8716	32	
7308	8717	8	
4494	8718	9	
3945	8719	18	
3092	8720	23	
2702	8721	12	
6643	8722	26	
6677	8723	12	
3024	8724	1	
1476	8725	10	
5041	8726	7	
2918	8727	24	
2952	8728	7	
4752	8729	28	
8070	8730	14	
8004	8731	12	
2099	8732	8	
8364	8733	6	
748	8734	22	
3541	8735	5	
1607	8736	13	
936	8737	38	
4792	8738	10	
8710	8739	9	
585	8740	14	
4472	8741	6	
8736	8742	24	
7981	8743	12	
2136	8744	1	
1207	8745	7	
102	8746	5	
3001	8747	10	
9477	8748	6	
123	8749	22	
5672	8750	10	
5461	8751	7	
2518	8752	18	
3368	8753	7	
2560	8754	28	
4908	8755	14	
9087	8756	4	
8777	8757	8	
4208	8758	9	
4404	8759	17	
4531	8760	4	
1981	8761	4	
7499	8762	23	
4677	8763	15	
6194	8764	13	
2371	8765	1	
5893	8766	10	
7145	8767	12	
3792	8768	8	
3450	8769	7	
4237	8770	4	
3375	8771	21	
886	8772	22	
9275	8773	21	
440	8774	2	
4859	8775	10	
9096	8776	12	
9036	8777	10	
4939	8778	6	
2807	8779	5	
4920	8780	8	
684	8781	1	
6954	8782	7	
1058	8783	25	
4164	8784	3	
381	8785	1	
6938	8786	10	
121	8787	14	
6899	8788	12	
3558	8789	18	
5764	8790	23	
6806	8791	20	
3120	8792	11	
392	8793	5	
9361	8794	2	
6498	8795	4	
8926	8796	12	
5671	8797	3	
4564	8798	7	
8722	8799	40	
3681	8800	20	
1642	8801	18	
49	8802	7	
6495	8803	9	
2678	8804	26	
4597	8805	5	
769	8806	18	
4979	8807	30	
4839	8808	9	
7341	8809	10	
1485	8810	9	
4873	8811	8	
9507	8812	16	
15	8813	12	
9196	8814	8	
9639	8815	19	
2891	8816	14	
7030	8817	15	
7767	8818	11	
9047	8819	17	
5325	8820	18	
7673	8821	25	
3925	8822	2	
7091	8823	45	
3242	8824	17	
193	8825	4	
7195	8826	17	
7426	8827	4	
8438	8828	3	
7971	8829	13	
1834	8830	7	
4013	8831	16	
7858	8832	8	
3876	8833	30	
3864	8834	3	
4768	8835	17	
34	8836	3	
5748	8837	24	
9630	8838	5	
4234	8839	6	
4520	8840	3	
8506	8841	3	
404	8842	18	
9834	8843	3	
9946	8844	6	
496	8845	27	
7556	8846	36	
937	8847	30	
2355	8848	16	
903	8849	10	
1598	8850	22	
6257	8851	4	
4858	8852	7	
2033	8853	11	
3017	8854	1	
3956	8855	5	
1928	8856	17	
391	8857	5	
9438	8858	16	
1377	8859	9	
5838	8860	5	
2967	8861	5	
8224	8862	22	
5097	8863	6	
9264	8864	6	
1746	8865	23	
4605	8866	2	
2615	8867	7	
7816	8868	1	
5860	8869	1	
1324	8870	18	
2558	8871	16	
2599	8872	25	
3099	8873	3	
9912	8874	16	
6624	8875	16	
6269	8876	9	
9661	8877	1	
586	8878	7	
4070	8879	10	
7846	8880	10	
7442	8881	22	
4579	8882	18	
6805	8883	1	
3914	8884	17	
1424	8885	2	
5891	8886	17	
8374	8887	2	
9410	8888	16	
7445	8889	34	
1981	8890	1	
8827	8891	9	
6743	8892	1	
4584	8893	9	
7646	8894	16	
5088	8895	6	
8253	8896	6	
8391	8897	7	
4741	8898	5	
8280	8899	20	
2799	8900	1	
4510	8901	14	
807	8902	5	
1125	8903	16	
2851	8904	14	
5374	8905	4	
4613	8906	2	
2943	8907	4	
6359	8908	23	
6064	8909	11	
3538	8910	9	
3595	8911	22	
1127	8912	9	
6135	8913	33	
2044	8914	4	
8778	8915	11	
4021	8916	15	
7998	8917	7	
5748	8918	43	
4908	8919	26	
8392	8920	16	
7131	8921	24	
8277	8922	16	
1513	8923	8	
7008	8924	52	
939	8925	18	
3378	8926	19	
5055	8927	3	
4669	8928	6	
4099	8929	10	
1979	8930	2	
131	8931	11	
8961	8932	15	
2021	8933	5	
9737	8934	4	
8725	8935	2	
6915	8936	19	
1504	8937	5	
3671	8938	25	
2815	8939	1	
6299	8940	1	
619	8941	8	
6985	8942	8	
8453	8943	19	
7541	8944	7	
6195	8945	1	
5247	8946	24	
9931	8947	16	
2112	8948	3	
5285	8949	8	
1759	8950	17	
2376	8951	7	
2514	8952	24	
441	8953	1	
4382	8954	15	
2776	8955	29	
995	8956	14	
2058	8957	8	
8102	8958	5	
451	8959	20	
4532	8960	23	
7469	8961	14	
4782	8962	26	
1052	8963	2	
2583	8964	4	
9668	8965	8	
6076	8966	8	
8	8967	6	
4002	8968	12	
9837	8969	1	
3134	8970	22	
1410	8971	15	
8137	8972	9	
1061	8973	1	
4713	8974	3	
281	8975	12	
5236	8976	14	
6518	8977	2	
7730	8978	11	
6200	8979	25	
3618	8980	22	
7612	8981	17	
790	8982	23	
8292	8983	46	
6060	8984	32	
5944	8985	5	
4744	8986	28	
412	8987	12	
7433	8988	3	
9282	8989	17	
354	8990	14	
6164	8991	3	
6904	8992	10	
4029	8993	29	
6530	8994	46	
7430	8995	13	
454	8996	16	
424	8997	13	
4469	8998	11	
7633	8999	29	
4328	9000	17	
3221	9001	3	
2214	9002	15	
5626	9003	11	
9723	9004	24	
3357	9005	21	
9446	9006	7	
4416	9007	4	
3630	9008	10	
8330	9009	5	
9575	9010	12	
9369	9011	30	
9715	9012	13	
1785	9013	13	
2887	9014	15	
3438	9015	2	
3598	9016	16	
6493	9017	2	
3014	9018	25	
1906	9019	12	
9591	9020	12	
6201	9021	9	
4837	9022	4	
6066	9023	3	
2111	9024	51	
5326	9025	35	
7420	9026	9	
4009	9027	10	
4169	9028	13	
2826	9029	9	
9810	9030	9	
6071	9031	34	
8564	9032	51	
1830	9033	3	
545	9034	4	
4176	9035	6	
608	9036	8	
1276	9037	25	
7110	9038	4	
4529	9039	2	
6085	9040	9	
9543	9041	17	
4920	9042	9	
49	9043	11	
8219	9044	6	
314	9045	9	
4988	9046	17	
7796	9047	22	
5456	9048	2	
1791	9049	15	
8802	9050	26	
1087	9051	10	
9149	9052	10	
6842	9053	3	
5678	9054	14	
5047	9055	10	
3237	9056	11	
4916	9057	6	
1035	9058	12	
1032	9059	23	
4373	9060	1	
8896	9061	6	
8733	9062	11	
3979	9063	18	
2407	9064	8	
4966	9065	10	
7823	9066	27	
1075	9067	26	
1899	9068	24	
1438	9069	11	
2206	9070	6	
5958	9071	4	
4999	9072	3	
6226	9073	1	
3839	9074	16	
4352	9075	3	
4385	9076	11	
1463	9077	5	
8678	9078	21	
9939	9079	17	
2351	9080	5	
4402	9081	2	
4917	9082	2	
1345	9083	2	
3364	9084	18	
2542	9085	16	
8095	9086	27	
3830	9087	5	
91	9088	9	
1488	9089	10	
293	9090	13	
6431	9091	1	
2895	9092	11	
6863	9093	7	
6265	9094	1	
4292	9095	6	
4583	9096	30	
4325	9097	5	
5044	9098	25	
4155	9099	11	
2166	9100	1	
9319	9101	11	
1211	9102	8	
9627	9103	15	
7690	9104	3	
7878	9105	16	
6785	9106	2	
9696	9107	15	
6371	9108	9	
726	9109	30	
532	9110	4	
2427	9111	6	
1729	9112	6	
1796	9113	2	
6471	9114	9	
2606	9115	9	
1933	9116	6	
2395	9117	36	
2872	9118	2	
9265	9119	14	
4856	9120	10	
4180	9121	20	
7951	9122	12	
2260	9123	6	
7771	9124	18	
2756	9125	7	
9968	9126	3	
724	9127	16	
997	9128	3	
6261	9129	18	
2847	9130	2	
9541	9131	21	
2444	9132	10	
8126	9133	7	
6714	9134	10	
8233	9135	11	
9264	9136	9	
8582	9137	22	
1352	9138	11	
8859	9139	1	
310	9140	6	
2478	9141	20	
9236	9142	1	
8317	9143	15	
8915	9144	22	
7211	9145	32	
429	9146	4	
4125	9147	17	
234	9148	25	
4134	9149	8	
505	9150	7	
5678	9151	26	
7935	9152	21	
2469	9153	27	
9378	9154	15	
4659	9155	1	
2623	9156	8	
9830	9157	7	
8071	9158	6	
3749	9159	23	
3284	9160	27	
768	9161	6	
9236	9162	4	
6966	9163	7	
6024	9164	5	
2626	9165	16	
3931	9166	21	
7146	9167	32	
9749	9168	2	
7358	9169	9	
7217	9170	3	
4708	9171	3	
4391	9172	31	
9688	9173	1	
8902	9174	9	
8575	9175	25	
7463	9176	12	
8806	9177	20	
7460	9178	23	
5281	9179	31	
7429	9180	21	
134	9181	2	
2792	9182	1	
8680	9183	8	
8940	9184	8	
2547	9185	3	
8444	9186	3	
6654	9187	9	
9294	9188	12	
9136	9189	1	
4213	9190	3	
1624	9191	14	
8357	9192	3	
2888	9193	7	
2579	9194	1	
1136	9195	4	
1706	9196	10	
1881	9197	2	
5902	9198	15	
103	9199	3	
9475	9200	21	
8382	9201	4	
6119	9202	14	
7177	9203	10	
8102	9204	31	
7496	9205	12	
6134	9206	8	
7185	9207	15	
7325	9208	18	
8474	9209	21	
641	9210	13	
7950	9211	14	
7156	9212	15	
2699	9213	14	
5851	9214	4	
135	9215	39	
6099	9216	1	
1177	9217	5	
4756	9218	1	
9964	9219	23	
6250	9220	12	
9329	9221	14	
4715	9222	21	
5483	9223	18	
1622	9224	2	
2961	9225	11	
6964	9226	7	
1958	9227	1	
6279	9228	3	
1263	9229	9	
8529	9230	14	
121	9231	26	
2742	9232	2	
6942	9233	16	
1934	9234	26	
3866	9235	7	
8236	9236	8	
2106	9237	13	
3993	9238	2	
19	9239	11	
3429	9240	12	
3856	9241	1	
47	9242	5	
5963	9243	9	
7785	9244	11	
5841	9245	7	
3754	9246	22	
253	9247	10	
1	9248	19	
745	9249	14	
3855	9250	8	
1886	9251	20	
1723	9252	35	
4555	9253	12	
7646	9254	57	
5138	9255	7	
7429	9256	4	
3208	9257	20	
9685	9258	36	
2571	9259	10	
7072	9260	12	
1879	9261	17	
5003	9262	8	
6577	9263	12	
3203	9264	15	
4026	9265	9	
8413	9266	24	
2096	9267	11	
5206	9268	20	
2957	9269	12	
4079	9270	6	
1466	9271	14	
8574	9272	22	
4762	9273	9	
2245	9274	4	
1689	9275	36	
6293	9276	2	
86	9277	10	
4196	9278	32	
9590	9279	4	
1005	9280	20	
6724	9281	7	
4545	9282	12	
1799	9283	9	
6227	9284	24	
57	9285	13	
778	9286	43	
2628	9287	4	
9087	9288	12	
3756	9289	19	
6471	9290	11	
617	9291	17	
9603	9292	16	
5450	9293	24	
2433	9294	2	
7889	9295	9	
3585	9296	18	
707	9297	6	
2877	9298	29	
4471	9299	16	
1746	9300	32	
8991	9301	3	
4662	9302	78	
8781	9303	6	
5228	9304	13	
8441	9305	8	
3687	9306	14	
9383	9307	17	
4830	9308	9	
6387	9309	4	
8107	9310	18	
6003	9311	22	
5473	9312	1	
1377	9313	9	
9301	9314	12	
2126	9315	1	
2347	9316	23	
2968	9317	15	
7721	9318	1	
9540	9319	8	
4351	9320	4	
160	9321	10	
7090	9322	18	
5414	9323	5	
9345	9324	3	
4046	9325	32	
3763	9326	1	
1722	9327	16	
6502	9328	53	
704	9329	24	
8978	9330	8	
8771	9331	18	
5210	9332	12	
4404	9333	14	
8476	9334	13	
4851	9335	15	
8156	9336	13	
2774	9337	1	
2201	9338	6	
4670	9339	15	
4250	9340	14	
4996	9341	36	
490	9342	14	
2549	9343	1	
1346	9344	4	
4752	9345	6	
1092	9346	9	
3875	9347	18	
6787	9348	1	
1335	9349	4	
4470	9350	20	
1003	9351	5	
3440	9352	21	
2954	9353	12	
5625	9354	7	
3990	9355	8	
1527	9356	35	
4424	9357	27	
2903	9358	10	
4710	9359	10	
5132	9360	16	
4529	9361	8	
7791	9362	14	
9631	9363	10	
5330	9364	7	
7955	9365	17	
9968	9366	9	
4084	9367	5	
1562	9368	24	
8192	9369	21	
2815	9370	9	
27	9371	12	
5816	9372	26	
892	9373	16	
5510	9374	3	
768	9375	22	
4052	9376	17	
1528	9377	7	
44	9378	9	
5787	9379	6	
3850	9380	14	
1794	9381	39	
3704	9382	5	
3721	9383	16	
1028	9384	12	
8659	9385	8	
8751	9386	7	
2177	9387	3	
5009	9388	2	
9502	9389	6	
6928	9390	1	
5890	9391	6	
2968	9392	9	
9687	9393	18	
6484	9394	3	
4865	9395	10	
9329	9396	25	
8890	9397	3	
1146	9398	28	
2709	9399	12	
3261	9400	18	
8463	9401	10	
1551	9402	8	
2162	9403	12	
5002	9404	4	
6134	9405	2	
3823	9406	11	
6423	9407	21	
681	9408	33	
6651	9409	3	
4387	9410	10	
8188	9411	13	
1249	9412	8	
8267	9413	11	
4000	9414	15	
3535	9415	5	
5073	9416	2	
9108	9417	1	
1668	9418	20	
7672	9419	28	
3658	9420	15	
4803	9421	12	
7793	9422	6	
791	9423	2	
6610	9424	5	
6368	9425	4	
2240	9426	25	
1474	9427	9	
311	9428	3	
1759	9429	9	
2837	9430	2	
6810	9431	1	
2711	9432	5	
6866	9433	8	
5279	9434	2	
3247	9435	20	
1178	9436	13	
3980	9437	18	
2182	9438	2	
4117	9439	6	
8470	9440	10	
7798	9441	41	
2674	9442	2	
7130	9443	33	
6699	9444	26	
9196	9445	22	
4174	9446	15	
8896	9447	23	
8531	9448	17	
4979	9449	21	
9390	9450	16	
9843	9451	14	
4663	9452	29	
3512	9453	22	
2426	9454	10	
3039	9455	14	
2480	9456	20	
5204	9457	2	
9104	9458	38	
2679	9459	22	
4224	9460	11	
4179	9461	27	
747	9462	5	
6254	9463	26	
987	9464	7	
2829	9465	11	
8974	9466	7	
2814	9467	18	
9839	9468	14	
7165	9469	31	
9359	9470	4	
2011	9471	17	
6643	9472	6	
7400	9473	9	
2903	9474	27	
4249	9475	13	
6413	9476	23	
3972	9477	15	
7120	9478	15	
4212	9479	11	
7963	9480	13	
9917	9481	8	
3274	9482	25	
5536	9483	23	
751	9484	9	
3837	9485	15	
5936	9486	4	
7967	9487	18	
6202	9488	10	
1907	9489	9	
6953	9490	10	
6059	9491	9	
7591	9492	1	
3896	9493	19	
2031	9494	8	
1001	9495	3	
2538	9496	27	
1429	9497	18	
284	9498	23	
2846	9499	14	
9957	9500	14	
4242	9501	21	
2090	9502	3	
1279	9503	6	
8097	9504	31	
1201	9505	1	
2512	9506	11	
7027	9507	11	
3939	9508	8	
9374	9509	25	
2882	9510	9	
5765	9511	13	
5282	9512	11	
6780	9513	2	
1699	9514	11	
692	9515	10	
2970	9516	4	
4086	9517	38	
2014	9518	14	
5188	9519	22	
1244	9520	10	
3410	9521	20	
5412	9522	11	
8538	9523	12	
2645	9524	7	
8658	9525	7	
6240	9526	10	
5290	9527	33	
4650	9528	23	
1167	9529	9	
1394	9530	14	
3284	9531	14	
3846	9532	26	
4820	9533	8	
9796	9534	23	
6027	9535	5	
4036	9536	14	
5339	9537	17	
7893	9538	11	
2283	9539	10	
7621	9540	3	
7469	9541	17	
4829	9542	11	
2923	9543	7	
1579	9544	6	
7404	9545	23	
70	9546	18	
5044	9547	19	
9378	9548	4	
1135	9549	30	
